SRE	Cellectis S.A. American Depositary Shares	France	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
AWR	Cornerstone Strategic Value Fund Inc. New Common Stock	United States		
TGA	Calumet Specialty Products Partners L.P. Common Units	United States	Energy	Integrated oil Companies
ATRS	Colony Credit Real Estate Inc. Class A Common Stock		Consumer Services	Real Estate Investment Trusts
EVBN	Clean Energy Fuels Corp. Common Stock	United States	Public Utilities	Natural Gas Distribution
TS	Clene Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
CPSI	Colony Capital Inc.	United States	Consumer Services	Real Estate Investment Trusts
TXN	Clover Health Investments Corp. Class A Common Stock	United States	Health Care	Medical Specialities
RBCN	Clipper Realty Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
DNOW	CLPS Incorporation Common Stock	China	Technology	Computer Software: Prepackaged Software
BPRN	ClearPoint Neuro Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
UPWK	Continental Resources Inc. Common Stock	United States	Energy	Oil & Gas Production
COR	Cellectar Biosciences Inc.  Common Stock	United States	Health Care	Major Pharmaceuticals
VRT	ClearOne Inc. (DE) Common Stock	United States	Public Utilities	Telecommunications Equipment
IDN	Celestica Inc. Common Stock	Canada	Technology	Electrical Products
GATX	Clearside Biomedical Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
TLK	CleanSpark Inc. Common Stock	United States	Technology	EDP Services
PLD	Celsion Corporation Common Stock	United States	Health Care	Major Pharmaceuticals
WU	Clever Leaves Holdings Inc. Common Shares	United States	Health Care	Major Pharmaceuticals
GFN	Clovis Oncology Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
CSU	Clearwater Paper Corporation Common Stock	United States	Basic Industries	Paper
PTY	Euro Tech Holdings Company Limited Common Stock	Hong Kong	Consumer Durables	Diversified Electronic Products
BGB	Clorox Company (The) Common Stock	United States	Consumer Durables	Specialty Chemicals
EBS	Calyxt Inc. Common Stock	United States	Basic Industries	Agricultural Chemicals
AIRG	Canadian Imperial Bank of Commerce Common Stock	Canada	Finance	Commercial Banks
NBA	Comerica Incorporated Common Stock	United States	Finance	Major Banks
TCBI	Cambium Networks Corporation Ordinary Shares	Cayman Islands	Technology	Radio And Television Broadcasting And Communications Equipment
AVNW	Commercial Metals Company Common Stock	United States	Basic Industries	Steel/Iron Ore
KRYS	Caledonia Mining Corporation Plc Common Shares	Canada	Basic Industries	Precious Metals
METC	Cheetah Mobile Inc. American Depositary Shares each representing 10 Class Ordinary Shares		Technology	Computer Software: Prepackaged Software
NRC	Columbus McKinnon Corporation Common Stock	United States	Capital Goods	Construction/Ag Equipment/Trucks
XAN	Comcast Corporation Class A Common Stock	United States	Consumer Services	Television Services
WDFC	CIM Commercial Trust Corporation Common stock	United States	Consumer Services	Real Estate Investment Trusts
MODV	Cantel Medical Corp. Common Stock	United States	Health Care	Medical/Dental Instruments
INSG	CME Group Inc. Class A Common Stock	United States	Finance	Investment Bankers/Brokers/Service
ONCS	Chipotle Mexican Grill Inc. Common Stock	United States	Consumer Services	Restaurants
AVDL	Cummins Inc. Common Stock	United States	Energy	Industrial Machinery/Components
OZK	CM Life Sciences Inc. Class A Common Stock	United States	Finance	Business Services
XYF	Cumulus Media Inc. Class A Common Stock	United States	Consumer Services	Broadcasting
GE	Capstead Mortgage Corporation Common Stock	United States	Consumer Services	Real Estate Investment Trusts
VMO	Compass Minerals Intl Inc Common Stock	United States	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
PCAR	Checkmate Pharmaceuticals Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
GENE	Cimpress plc Ordinary Shares (Ireland)	Netherlands	Miscellaneous	Publishing
LTRPA	COMPASS Pathways Plc American Depository Shares	United Kingdom	Health Care	Major Pharmaceuticals
CCCC	Costamare Inc. Common Stock $0.0001 par value	Greece	Transportation	Marine Transportation
DSU	Chimerix Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
PLRX	CMS Energy Corporation Common Stock	United States	Public Utilities	Power Generation
SANM	Core Molding Technologies Inc Common Stock	United States	Consumer Non-Durables	Plastic Products
PROG	Comtech Telecommunications Corp. Common Stock	United States	Technology	Radio And Television Broadcasting And Communications Equipment
IRL	MFS Municipal Income Trust Common Stock	United States		
BMTX	CNA Financial Corporation Common Stock	United States	Finance	Property-Casualty Insurers
AKTS	Century Bancorp Inc. Class A Common Stock	United States	Finance	Major Banks
ETB	Centene Corporation Common Stock	United States	Health Care	Medical Specialities
EDTK	Concert Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
VMAR	Conduent Incorporated Common Stock	United States	Miscellaneous	Business Services
BTWN	ZW Data Action Technologies Inc. Common Stock	China	Technology	Computer Software: Programming Data Processing
CSSE	CNFinance Holdings Limited American Depositary Shares each representing  twenty (20) Ordinary Shares		Finance	Finance: Consumer Services
NRP	Conifer Holdings Inc. Common Stock	United States	Finance	Property-Casualty Insurers
HTD	CNH Industrial N.V. Common Shares		Capital Goods	Construction/Ag Equipment/Trucks
ETNB	Canadian National Railway Company Common Stock	Canada	Transportation	Railroads
AIG	Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock	United States	Consumer Services	Movies/Entertainment
XAIR	CONMED Corporation Common Stock	United States	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus
SAFT	Cincinnati Bancorp Inc. Common Stock	United States	Finance	Savings Institutions
BIO	Cannae Holdings Inc. Common Stock		Consumer Services	Restaurants
PDSB	CNO Financial Group Inc. Common Stock	United States	Finance	Accident &Health Insurance
SHSP	ConnectOne Bancorp Inc. Common Stock	United States	Finance	Major Banks
JUPW	CenterPoint Energy Inc (Holding Co) Common Stock	United States	Public Utilities	Electric Utilities: Central
LLIT	Canadian Natural Resources Limited Common Stock	Canada	Energy	Oil & Gas Production
OBNK	Cornerstone Building Brands Inc. Common Stock	United States	Capital Goods	Metal Fabrications
CHW	Cohen & Steers Inc Common Stock	United States	Finance	Investment Managers
THO	Consolidated Communications Holdings Inc. Common Stock	United States	Public Utilities	Telecommunications Equipment
SNEX	CNS Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
SQM	Constellation Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
OTRA	Centogene N.V. Common Shares	Germany	Health Care	Medical Specialities
QRTEB	Century Casinos Inc. Common Stock	United States	Consumer Services	Hotels/Resorts
ECC	CNX Resources Corporation Common Stock	United States	Energy	Oil & Gas Production
CATO	Concentrix Corporation Common Stock	United States	Miscellaneous	Business Services
SOAC	PC Connection Inc. Common Stock	United States	Consumer Services	Catalog/Specialty Distribution
CKPT	Global Cord Blood Corporation Common Stock	Hong Kong	Health Care	Misc Health and Biotechnology Services
SPH	Cocrystal Pharma Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
DNMR	Coda Octopus Group Inc. Common stock	United States	Capital Goods	Industrial Machinery/Components
VAPO	D/B/A Compass Diversified Holdings Shares of Beneficial Interest	United States	Consumer Durables	Home Furnishings
FTI	Co-Diagnostics Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
HFRO	China Online Education Group American depositary shares each representing 15 Class A ordinary shares	China	Consumer Services	Other Consumer Services
SMCI	Capital One Financial Corporation Common Stock	United States	Finance	Major Banks
GLPG	ChoiceOne Financial Services Inc. Common Stock	United States	Finance	Major Banks
OFED	Cabot Oil & Gas Corporation Common Stock	United States	Energy	Oil & Gas Production
CBTX	Cogent Biosciences Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
BYFC	Cohen & Company Inc.	United States	Finance	Investment Bankers/Brokers/Service
ENZ	Coherent Inc. Common Stock	United States	Capital Goods	Biotechnology: Laboratory Analytical Instruments
NESR	Cohu Inc. Common Stock	United States	Capital Goods	Electrical Products
CDXS	Coca-Cola Consolidated Inc. Common Stock	United States	Consumer Non-Durables	Beverages (Production/Distribution)
IFRX	Columbia Banking System Inc. Common Stock	United States	Finance	Major Banks
STOK	Americold Realty Trust Common Shares	United States	Consumer Services	Real Estate Investment Trusts
SRL	Collegium Pharmaceutical Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
GSBD	Columbia Sportswear Company Common Stock	United States	Consumer Non-Durables	Apparel
RGA	CommScope Holding Company Inc. Common Stock	United States	Technology	Radio And Television Broadcasting And Communications Equipment
FMAC	ComSovereign Holding Corp. Common Stock	United States	Capital Goods	Aerospace
COKE	CyrusOne Inc Common Stock	United States	Consumer Services	Real Estate Investment Trusts
SVBI	Conn's Inc. Common Stock	United States	Consumer Services	Consumer Electronics/Video Chains
GRIL	The Cooper Companies Inc. Common Stock	United States	Health Care	Ophthalmic Goods
HOG	Mr. Cooper Group Inc. Common Stock	United States	Finance	Finance: Consumer Services
CRIS	ConocoPhillips Common Stock	United States	Energy	Integrated oil Companies
NX	CoreSite Realty Corporation Common Stock	United States	Consumer Services	Real Estate Investment Trusts
CPG	Core Mark Holding Co Inc Common Stock	United States	Consumer Non-Durables	Food Distributors
XOG	CorEnergy Infrastructure Trust Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
BW	Corcept Therapeutics Incorporated Common Stock	United States	Health Care	Major Pharmaceuticals
AROW	Costco Wholesale Corporation Common Stock	United States	Consumer Services	Department/Specialty Retail Stores
RCM	Coty Inc. Class A Common Stock	United States	Consumer Non-Durables	Package Goods/Cosmetics
TSCAP	Coupa Software Incorporated Common Stock	United States	Technology	Computer Software: Prepackaged Software
CVCY	Cowen Inc. Class A Common Stock	United States	Finance	Investment Bankers/Brokers/Service
DTSS	Canadian Pacific Railway Limited Common Stock	Canada	Transportation	Railroads
HYB	Copa Holdings S.A. Copa Holdings S.A. Class A Common Stock	Panama	Transportation	Air Freight/Delivery Services
SASR	Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares)	Peru	Capital Goods	Building Materials
BA	CounterPath Corporation Common Stock	Canada	Technology	Computer Software: Prepackaged Software
TSHA	Campbell Soup Company Common Stock	United States	Consumer Non-Durables	Packaged Foods
SUM	Callon Petroleum Company Common Stock	United States	Energy	Oil & Gas Production
APAM	Central Pacific Financial Corp New	United States	Finance	Major Banks
UPST	Crescent Point Energy Corporation Ordinary Shares (Canada)	Canada	Energy	Oil & Gas Production
AGS	Canterbury Park Holding Corporation 'New' Common Stock	United States	Consumer Services	Services-Misc. Amusement & Recreation
BIVI	China Pharma Holdings Inc. Common Stock	China	Health Care	Major Pharmaceuticals
SPNS	Cumberland Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
RAMP	Chesapeake Utilities Corporation Common Stock	United States	Public Utilities	Oil & Gas Production
IPAR	CorePoint Lodging Inc. Common Stock		Consumer Services	Real Estate Investment Trusts
JEMD	Capital Product Partners L.P. Common Units	Greece	Transportation	Marine Transportation
API	Capri Holdings Limited Ordinary Shares	Hong Kong	Consumer Non-Durables	Apparel
LMT	Copart Inc. (DE) Common Stock	United States	Consumer Durables	Automotive Aftermarket
NPO	Catalyst Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
REGN	Cooper-Standard Holdings Inc. Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
THW	CPS Technologies Corp. Common Stock	United States	Capital Goods	Building Materials
MIXT	Computer Programs and Systems Inc. Common Stock	United States	Technology	EDP Services
VRAY	Capstar Special Purpose Acquisition Corp. Class A Common Stock		Finance	Business Services
ARPO	Consumer Portfolio Services Inc. Common Stock	United States	Finance	Finance: Consumer Services
BFST	Capstone Turbine Corporation Common Stock	United States	Energy	Industrial Machinery/Components
IRDM	Camden Property Trust Common Stock	United States	Consumer Services	Real Estate Investment Trusts
THBR	Capitala Finance Corp. Common Stock	United States		
PZZA	Cheniere Energy Partners LP Cheniere Energy Partners LP Common Units	United States	Public Utilities	Oil/Gas Transmission
FTHM	Crane Co. Common Stock	United States	Capital Goods	Metal Fabrications
INS	CRA International Inc. Common Stock	United States	Miscellaneous	Other Consumer Services
ACOR	Corbus Pharmaceuticals Holdings Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
RBC	California Resources Corporation Common Stock		Energy	Oil & Gas Production
IHIT	Cardiff Oncology Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
CHH	Cree Inc. Common Stock	United States	Technology	Semiconductors
SFBS	China Recycling Energy Corporation Common Stock	China	Miscellaneous	Business Services
DGX	Cresud S.A.C.I.F. y A. American Depositary Shares	Argentina	Finance	Real Estate
SLCA	Creative Realities Inc. Common Stock	United States	Technology	EDP Services
BOXL	Cornerstone Total Return Fund Inc. (The) Common Stock	United States		
